"TCG region",Expansion,"Card number","Card number sorting order","Card name",Rarity,"Card variant","Card language","Card condition",Note,Quantity
International,"Vivid Voltage",162/185,162,"Aromatic Grass Energy",Uncommon,Normal,English,Unspecified,,3
International,"Vivid Voltage",163/185,163,"Coating Metal Energy",Uncommon,Normal,English,Unspecified,,1
International,"Vivid Voltage",164/185,164,"Stone Fighting Energy",Uncommon,Normal,English,Unspecified,,3
International,"Vivid Voltage",164/185,164,"Stone Fighting Energy",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Vivid Voltage",165/185,165,"Wash Water Energy",Uncommon,Normal,English,Unspecified,,3
International,"Vivid Voltage",165/185,165,"Wash Water Energy",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Champion's Path",002/073,2,Weedle,Common,Normal,English,Unspecified,,2
International,"Champion's Path",003/073,3,Kakuna,Common,Normal,English,Unspecified,,2
International,"Champion's Path",006/073,6,Vulpix,Common,Normal,English,Unspecified,,2
International,"Champion's Path",007/073,7,Victini,Uncommon,Normal,English,Unspecified,,1
International,"Champion's Path",009/073,9,Sizzlipede,Common,Normal,English,Unspecified,,3
International,"Champion's Path",009/073,9,Sizzlipede,Common,"Reverse Holo",English,Unspecified,,1
International,"Champion's Path",011/073,11,Carvanha,Common,Normal,English,Unspecified,,2
International,"Champion's Path",012/073,12,Sharpedo,Uncommon,Normal,English,Unspecified,,1
International,"Champion's Path",018/073,18,Hatenna,Common,Normal,English,Unspecified,,3
International,"Champion's Path",018/073,18,Hatenna,Common,"Trick or Trade 2022",English,Unspecified,,1
International,"Champion's Path",019/073,19,Hattrem,Uncommon,Normal,English,Unspecified,,2
International,"Champion's Path",020/073,20,Hatterene,"Rare Holo","Reverse Holo",English,Unspecified,,1
International,"Champion's Path",024/073,24,Machop,Common,Normal,English,Unspecified,,1
International,"Champion's Path",025/073,25,Machoke,Uncommon,Normal,English,Unspecified,,2
International,"Champion's Path",026/073,26,Machamp,"Rare Holo","Normal Holo",English,Unspecified,,2
International,"Champion's Path",029/073,29,Rockruff,Common,Normal,English,Unspecified,,4
International,"Champion's Path",030/073,30,Lycanroc,"Rare Holo","Normal Holo",English,Unspecified,,1
International,"Champion's Path",031/073,31,Rolycoly,Common,Normal,English,Unspecified,,1
International,"Champion's Path",031/073,31,Rolycoly,Common,"Reverse Holo",English,Unspecified,,1
International,"Champion's Path",034/073,34,Arbok,Uncommon,Normal,English,Unspecified,,3
International,"Champion's Path",035/073,35,"Galarian Zigzagoon",Common,Normal,English,Unspecified,,2
International,"Champion's Path",036/073,36,"Galarian Linoone",Common,Normal,English,Unspecified,,2
International,"Champion's Path",039/073,39,Purrloin,Common,Normal,English,Unspecified,,3
International,"Champion's Path",040/073,40,Liepard,Uncommon,Normal,English,Unspecified,,1
International,"Champion's Path",041/073,41,Scraggy,Common,Normal,English,Unspecified,,4
International,"Champion's Path",043/073,43,Trubbish,Common,Normal,English,Unspecified,,1
International,"Champion's Path",044/073,44,Inkay,Common,Normal,English,Unspecified,,2
International,"Champion's Path",046/073,46,Nickit,Common,Normal,English,Unspecified,,1
International,"Champion's Path",047/073,47,"Duraludon V","Holo Rare V","Normal Holo",English,Unspecified,,1
International,"Champion's Path",048/073,48,Swablu,Common,Normal,English,Unspecified,,2
International,"Champion's Path",051/073,51,"Full Heal",Common,Normal,English,Unspecified,,1
International,"Champion's Path",052/073,52,"Great Ball",Uncommon,Normal,English,Unspecified,,2
International,"Champion's Path",054/073,54,"Hyper Potion",Uncommon,Normal,English,Unspecified,,1
International,"Champion's Path",055/073,55,Kabu,Uncommon,Normal,English,Unspecified,,2
International,"Champion's Path",057/073,57,Milo,Uncommon,Normal,English,Unspecified,,3
International,"Champion's Path",057/073,57,Milo,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Champion's Path",058/073,58,Piers,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Champion's Path",059/073,59,"Poké Ball",Common,Normal,English,Unspecified,,1
International,"Champion's Path",061/073,61,Potion,Common,Normal,English,Unspecified,,1
International,"Champion's Path",063/073,63,"Rotom Bike",Uncommon,Normal,English,Unspecified,,2
International,"Champion's Path",064/073,64,"Rotom Phone",Uncommon,Normal,English,Unspecified,,1
International,"Champion's Path",064/073,64,"Rotom Phone",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Champion's Path",066/073,66,"Suspicious Food Tin",Uncommon,Normal,English,Unspecified,,2
International,"Champion's Path",067/073,67,"Team Yell Grunt",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Champion's Path",070/073,70,"Gardevoir V","Rare Ultra","Normal Holo",English,Unspecified,,1
International,"Champion's Path",073/073,73,Hop,"Rare Ultra","Normal Holo",English,Unspecified,,2
International,"Darkness Ablaze",003/189,3,Paras,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",007/189,7,Simisage,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",008/189,8,Karrablast,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",009/189,9,Shelmet,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",012/189,12,Dartrix,Uncommon,Normal,English,Unspecified,,2
International,"Darkness Ablaze",015/189,15,Steenee,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",022/189,22,Torchic,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",026/189,26,Pansear,Common,Normal,English,Unspecified,,2
International,"Darkness Ablaze",031/189,31,Fletchinder,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",035/189,35,"Galarian Mr. Mime",Common,Normal,English,Unspecified,,2
International,"Darkness Ablaze",036/189,36,"Galarian Mr. Rime",Rare,Normal,English,Unspecified,,1
International,"Darkness Ablaze",038/189,38,Feebas,Common,"Reverse Holo",English,Unspecified,,1
International,"Darkness Ablaze",041/189,41,Panpour,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",042/189,42,Simipour,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",043/189,43,"Galarian Darumaka",Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",045/189,45,Vanillite,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",046/189,46,Vanillish,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",050/189,50,Wishiwashi,Common,Normal,English,Unspecified,,2
International,"Darkness Ablaze",051/189,51,Mareanie,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",051/189,51,Mareanie,Common,"Reverse Holo",English,Unspecified,,1
International,"Darkness Ablaze",054/189,54,Arctovish,Rare,Normal,English,Unspecified,,1
International,"Darkness Ablaze",055/189,55,Mareep,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",055/189,55,Mareep,Common,"Reverse Holo",English,Unspecified,,1
International,"Darkness Ablaze",056/189,56,Flaaffy,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",058/189,58,Electrike,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",061/189,61,"Tapu Koko","Rare Holo","Normal Holo",English,Unspecified,,1
International,"Darkness Ablaze",062/189,62,Toxel,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",065/189,65,Dracozolt,Rare,Normal,English,Unspecified,,1
International,"Darkness Ablaze",073/189,73,Gothita,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",076/189,76,Golett,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",078/189,78,Dedenne,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",079/189,79,Morelull,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",081/189,81,Mimikyu,Rare,"Trick or Trade 2022",English,Unspecified,,1
International,"Darkness Ablaze",082/189,82,Sinistea,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",082/189,82,Sinistea,Common,"Trick or Trade 2022",English,Unspecified,,2
International,"Darkness Ablaze",083/189,83,Polteageist,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",083/189,83,Polteageist,Uncommon,"Trick or Trade 2022",English,Unspecified,,1
International,"Darkness Ablaze",087/189,87,Pupitar,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",089/189,89,Trapinch,Common,Normal,English,Unspecified,,2
International,"Darkness Ablaze",090/189,90,Vibrava,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Darkness Ablaze",092/189,92,Solrock,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",097/189,97,Passimian,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",102/189,102,Spinarak,Common,"Trick or Trade 2022",English,Unspecified,,1
International,"Darkness Ablaze",103/189,103,Ariados,Uncommon,"Trick or Trade 2022",English,Unspecified,,1
International,"Darkness Ablaze",105/189,105,Darkrai,"Rare Holo","Cosmos Holo",English,Unspecified,,1
International,"Darkness Ablaze",105/189,105,Darkrai,"Rare Holo","Trick or Trade 2022",English,Unspecified,,2
International,"Darkness Ablaze",108/189,108,Deino,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",113/189,113,Thievul,Rare,Normal,English,Unspecified,,1
International,"Darkness Ablaze",120/189,120,Skarmory,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",121/189,121,Aron,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",122/189,122,Lairon,Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",129/189,129,Meltan,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",130/189,130,Melmetal,Rare,Normal,English,Unspecified,,1
International,"Darkness Ablaze",136/189,136,Furret,Uncommon,Normal,English,Unspecified,,2
International,"Darkness Ablaze",138/189,138,Teddiursa,Common,Normal,English,Unspecified,,3
International,"Darkness Ablaze",141/189,141,Skitty,Common,"Reverse Holo",English,Unspecified,,1
International,"Darkness Ablaze",148/189,148,Ducklett,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",149/189,149,Swanna,Rare,Normal,English,Unspecified,,1
International,"Darkness Ablaze",151/189,151,Fletchling,Common,"Reverse Holo",English,Unspecified,,1
International,"Darkness Ablaze",152/189,152,Skwovet,Common,Normal,English,Unspecified,,1
International,"Darkness Ablaze",153/189,153,Greedent,Rare,"Reverse Holo",English,Unspecified,,1
International,"Darkness Ablaze",154/189,154,Rookidee,Common,Normal,English,Unspecified,,2
International,"Darkness Ablaze",159/189,159,"Bird Keeper",Uncommon,Normal,English,Unspecified,,2
International,"Darkness Ablaze",162/189,162,"Glimwood Tangle",Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",167/189,167,"Rare Fossil",Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",173/189,173,"Yell Horn",Uncommon,Normal,English,Unspecified,,1
International,"Darkness Ablaze",196/189,196,Rose,"Rare Rainbow","Normal Holo",English,Unspecified,,1
International,"Rebel Clash",001/192,1,Caterpie,Common,Normal,English,Unspecified,,1
International,"Rebel Clash",003/192,3,Butterfree,Rare,"Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",004/192,4,Scyther,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",005/192,5,Shuckle,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",006/192,6,Heracross,Uncommon,Normal,English,Unspecified,,1
International,"Rebel Clash",007/192,7,Lotad,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",008/192,8,Lombre,Uncommon,Normal,English,Unspecified,,1
International,"Rebel Clash",008/192,8,Lombre,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",009/192,9,Ludicolo,Rare,Normal,English,Unspecified,,1
International,"Rebel Clash",010/192,10,Surskit,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",010/192,10,Surskit,Common,"Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",011/192,11,Masquerain,Uncommon,Normal,English,Unspecified,,1
International,"Rebel Clash",012/192,12,Snover,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",014/192,14,Phantump,Common,"Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",015/192,15,Trevenant,Rare,"Trick or Trade 2022",English,Unspecified,,1
International,"Rebel Clash",020/192,20,Applin,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",020/192,20,Applin,Common,"Cosmos Holo",English,Unspecified,,1
International,"Rebel Clash",021/192,21,Applin,Common,"Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",024/192,24,Vulpix,Common,Normal,English,Unspecified,,3
International,"Rebel Clash",025/192,25,Ninetales,Rare,Normal,English,Unspecified,,2
International,"Rebel Clash",027/192,27,Growlithe,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",028/192,28,Arcanine,Rare,"Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",029/192,29,Magmar,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",030/192,30,Magmortar,Rare,Normal,English,Unspecified,,1
International,"Rebel Clash",030/192,30,Magmortar,Rare,"Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",031/192,31,Litwick,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",031/192,31,Litwick,Common,"Trick or Trade 2022",English,Unspecified,,1
International,"Rebel Clash",032/192,32,Lampent,Uncommon,Normal,English,Unspecified,,2
International,"Rebel Clash",032/192,32,Lampent,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",032/192,32,Lampent,Uncommon,"Trick or Trade 2022",English,Unspecified,,1
International,"Rebel Clash",033/192,33,Chandelure,"Rare Holo","Trick or Trade 2022",English,Unspecified,,1
International,"Rebel Clash",037/192,37,"Galarian Mr. Mime",Common,Normal,English,Unspecified,,2
International,"Rebel Clash",038/192,38,"Galarian Mr. Rime",Rare,Normal,English,Unspecified,,1
International,"Rebel Clash",039/192,39,Magikarp,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",040/192,40,Gyarados,"Rare Holo","Normal Holo",English,Unspecified,,1
International,"Rebel Clash",041/192,41,Wingull,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",042/192,42,Pelipper,Uncommon,Normal,English,Unspecified,,3
International,"Rebel Clash",044/192,44,Tympole,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",045/192,45,Palpitoad,Uncommon,Normal,English,Unspecified,,1
International,"Rebel Clash",047/192,47,"Galarian Darumaka",Common,Normal,English,Unspecified,,3
International,"Rebel Clash",052/192,52,Arrokuda,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",056/192,56,Voltorb,Common,Normal,English,Unspecified,,3
International,"Rebel Clash",057/192,57,Electrode,Uncommon,Normal,English,Unspecified,,2
International,"Rebel Clash",058/192,58,Electabuzz,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",060/192,60,Shinx,Common,Normal,English,Unspecified,,6
International,"Rebel Clash",061/192,61,Luxio,Uncommon,Normal,English,Unspecified,,7
International,"Rebel Clash",062/192,62,Luxray,"Rare Holo","Normal Holo",English,Unspecified,,2
International,"Rebel Clash",062/192,62,Luxray,"Rare Holo",Non-holo,English,Unspecified,,1
International,"Rebel Clash",063/192,63,Helioptile,Common,Normal,English,Unspecified,,1
International,"Rebel Clash",065/192,65,Charjabug,Uncommon,Normal,English,Unspecified,,1
International,"Rebel Clash",068/192,68,Toxel,Common,Normal,English,Unspecified,,4
International,"Rebel Clash",073/192,73,Morpeko,Uncommon,Normal,English,Unspecified,,1
International,"Rebel Clash",074/192,74,Clefairy,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",074/192,74,Clefairy,Common,"Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",076/192,76,Natu,Common,Normal,English,Unspecified,,2
International,"Rebel Clash",078/192,78,"Galarian Corsola",Common,Normal,English,Unspecified,,2
International,"Rebel Clash",079/192,79,"Galarian Cursola","Rare Holo","Reverse Holo",English,Unspecified,,1
International,"Rebel Clash",080/192,80,Sigilyph,Rare,Normal,English,Unspecified,,1
International,"Rebel Clash",081/192,81,Sandygast,Common,Normal,English,Unspecified,,2
